Targa,Id,Odonimo,Codvia,Lunghezza,Data rilievo,Tecnico incaricato,ID Pianta,Specie,Sito Impianto,Lat,Log,h (m),Diametro (cm),Dist. sede stradale (m),Dist. marciapiede (m),CPC,Cod. lavorazione/elenco prezzi,Note,Data lav. F1,Cod. lavorazione - F2,Lavori - F2,Prezzo F2,Data lav. F2,Cod. lavorazione - F3,Lavori - F3,Prezzo F3,Data lav. F3,Cod. lavorazione - F4,Lavori - F4,Prezzo F4,Data lav. F4,Descrizione,Unità di misura,Prezzo Unitario,UPL,Quartiere,Circoscrizione,CO2 catturata (kg/anno),O2 prodotto (kg/anno)
AM069AM,ALB_1270,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16192,Styphnolobium japonicum,,38.13387058,13.34276824,8.59,0.25,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,134.08,354.31
AM070AM,ALB_1271,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16167,Styphnolobium japonicum,,38.13386174,13.34306046,9.72,0.47,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,335.12,885.57
AM071AM,ALB_1272,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16201,Styphnolobium japonicum,,38.13399868,13.34309583,8.29,0.46,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,218.89,578.43
AM072AM,ALB_1273,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16162,Styphnolobium japonicum,,38.13402789,13.34317497,9.17,0.43,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,290.71,768.21
AM073AM,ALB_1274,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16149,Styphnolobium japonicum,,38.13393133,13.3432419,6.4,0.29,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,21.83,57.69
AM074AM,ALB_1275,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16205,Styphnolobium japonicum,,38.13389941,13.3431587,8.79,0.35,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,212.54,561.65
AM075AM,ALB_1276,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16206,Styphnolobium japonicum,,38.13382998,13.34298236,10.39,0.43,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,171.52,453.25
AM076AM,ALB_1277,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16144,Styphnolobium japonicum,,38.1337392,13.34275105,9.94,0.43,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,200.35,529.42
AM077AM,ALB_1278,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16141,Styphnolobium japonicum,,38.1340455,13.34352571,9.31,0.38,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,166.74,440.62
AM078AM,ALB_1279,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16143,Styphnolobium japonicum,,38.13408669,13.34363248,7.48,0.14,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,26.15,69.09
AM079AM,ALB_1280,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16137,Styphnolobium japonicum,,38.13421305,13.34364011,8.92,0.42,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,165.22,436.59
AM080AM,ALB_1281,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16139,Styphnolobium japonicum,,38.13411465,13.34370159,9.31,0.39,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,150.71,398.25
AM081AM,ALB_1282,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16191,Styphnolobium japonicum,,38.13406737,13.34326471,8.14,0.12,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,19.37,51.18
AM082AM,ALB_1283,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16169,Styphnolobium japonicum,,38.13418659,13.34356966,8.72,0.26,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,84.37,222.94
AM083AM,ALB_1284,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,16135,Styphnolobium japonicum,,38.13423727,13.3437016,8.47,0.32,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,127.32,336.45
AM084AM,ALB_1285,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17037,Styphnolobium japonicum,,38.13508589,13.34614749,9.78,0.53,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,276.11,729.63
AM085AM,ALB_1286,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17040,Styphnolobium japonicum,,38.1351164,13.34622288,8.8,0.34,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,119.41,315.54
AM086AM,ALB_1287,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17045,Styphnolobium japonicum,,38.1353357,13.34646738,7.99,0.25,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,78.42,207.22
AM087AM,ALB_1288,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17050,Styphnolobium japonicum,,38.13521437,13.34615835,9.26,0.48,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,201.82,533.31
AM088AM,ALB_1289,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17068,Styphnolobium japonicum,,38.13497326,13.34586525,8.79,0.42,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,196.16,518.36
AM089AM,ALB_1290,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17075,Styphnolobium japonicum,,38.13500675,13.34594927,8.65,0.33,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,135.85,358.98
AM090AM,ALB_1291,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17083,Styphnolobium japonicum,,38.1350398,13.3460344,8.8,0.31,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,125.23,330.93
AM091AM,ALB_1292,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17070,Styphnolobium japonicum,,38.13550133,13.34688418,9.68,0.29,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,94.13,248.73
AM092AM,ALB_1293,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17041,Styphnolobium japonicum,,38.13564829,13.34724682,8.16,0.31,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,157.01,414.89
AM093AM,ALB_1294,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17055,Styphnolobium japonicum,,38.13571723,13.34741885,8.2,0.35,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,129.57,342.39
AM094AM,ALB_1295,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17066,Styphnolobium japonicum,,38.13575531,13.34751398,7.88,0.34,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,123.55,326.49
AM095AM,ALB_1296,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17080,Styphnolobium japonicum,,38.13569517,13.34767713,8.28,0.33,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,133.44,352.61
AM096AM,ALB_1297,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17078,Styphnolobium japonicum,,38.13586868,13.34779745,5.6,0.11,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,24.36,64.36
AM097AM,ALB_1298,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17073,Styphnolobium japonicum,,38.13576867,13.34786067,7.48,0.26,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,80.74,213.36
AM098AM,ALB_1299,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17059,Styphnolobium japonicum,,38.13590089,13.3478777,9.13,0.26,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,63.21,167.03
AM099AM,ALB_1300,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17079,Styphnolobium japonicum,,38.13593439,13.34796158,5.31,0.07,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,14.37,37.96
AN000AN,ALB_1301,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17082,Styphnolobium japonicum,,38.13586822,13.3481082,4.47,0.07,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,13.76,36.36
AN001AN,ALB_1302,Via Rapisardi Mario,41130,635,17/11/2025,Greehill,17085,Melia azedarach,,38.13596156,13.34804005,3.26,0.07,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,10.1,26.68
AN002AN,ALB_1303,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16851,Styphnolobium japonicum,,38.13619006,13.34147923,9,0.31,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,150.97,398.94
AN003AN,ALB_1304,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16858,Styphnolobium japonicum,,38.13615843,13.34140594,9.8,0.39,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,214.38,566.51
AN004AN,ALB_1305,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16859,Styphnolobium japonicum,,38.13607283,13.34145787,9.4,0.35,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,137.36,362.99
AN005AN,ALB_1306,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16876,Styphnolobium japonicum,,38.13610435,13.34126947,8.7,0.25,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,76.01,200.84
AN006AN,ALB_1307,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16877,Styphnolobium japonicum,,38.13604587,13.34139137,9.4,0.41,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,274.22,724.64
AN007AN,ALB_1308,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16888,,,38.13608062,13.34120639,1.62,0.03,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,-,-
AN008AN,ALB_1309,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16889,Styphnolobium japonicum,,38.13599384,13.34126127,9.6,0.45,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,216.81,572.94
AN009AN,ALB_1310,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16891,Styphnolobium japonicum,,38.13613086,13.34133671,9.55,0.46,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,271.02,716.18
AN010AN,ALB_1311,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16869,Styphnolobium japonicum,,38.13662011,13.3428171,8.76,0.21,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,88.89,234.88
AN011AN,ALB_1312,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16855,Styphnolobium japonicum,,38.13664216,13.3428723,8.97,0.41,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,187.1,494.41
AN012AN,ALB_1313,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16849,Styphnolobium japonicum,,38.13668733,13.34298464,10,0.55,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,415.01,1096.69
AN013AN,ALB_1314,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16862,Styphnolobium japonicum,,38.13670429,13.342759,8.03,0.34,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,180.08,475.86
AN014AN,ALB_1315,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16874,Acer negundo,,38.13677446,13.34293725,7.05,0.48,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,19.12,50.51
AN015AN,ALB_1316,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16848,Styphnolobium japonicum,,38.13679547,13.34325459,9.99,0.44,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,209.03,552.37
AN016AN,ALB_1317,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16880,Styphnolobium japonicum,,38.13684845,13.34338896,9.2,0.18,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,56.44,149.15
AN017AN,ALB_1318,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16846,Styphnolobium japonicum,,38.1368765,13.34345607,8.67,0.44,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,179.05,473.15
AN018AN,ALB_1319,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16850,Styphnolobium japonicum,,38.1369022,13.34352049,7.57,0.26,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,136.11,359.68
AN019AN,ALB_1320,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16872,Styphnolobium japonicum,,38.13693483,13.34360181,6.79,0.17,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,66.99,177.02
AN020AN,ALB_1321,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16887,Styphnolobium japonicum,,38.13696079,13.3436621,9,0.39,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,214.08,565.7
AN021AN,ALB_1322,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16861,Styphnolobium japonicum,,38.13696212,13.34340181,7.18,0.34,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,203.98,539.02
AN022AN,ALB_1323,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16875,Styphnolobium japonicum,,38.13698898,13.34373322,8.52,0.36,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,153.31,405.13
AN023AN,ALB_1324,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16892,Styphnolobium japonicum,,38.13698901,13.34346765,8.6,0.34,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,173.46,458.38
AN024AN,ALB_1325,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16883,Styphnolobium japonicum,,38.13701707,13.34380162,9.05,0.33,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,168.98,446.54
AN025AN,ALB_1326,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16879,Styphnolobium japonicum,,38.13702057,13.34354827,6.8,0.35,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,183.74,485.53
AN026AN,ALB_1327,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16885,Styphnolobium japonicum,,38.1370432,13.34387418,8.99,0.42,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,291.69,770.8
AN027AN,ALB_1328,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16896,Styphnolobium japonicum,,38.13680382,13.34301038,9.32,0.41,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,161.43,426.59
AN028AN,ALB_1329,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16898,Styphnolobium japonicum,,38.13704508,13.3436067,7.19,0.15,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,41.01,108.35
AN029AN,ALB_1330,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16899,Styphnolobium japonicum,,38.1368607,13.34314378,9.58,0.23,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,97.66,258.07
AN030AN,ALB_1331,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16900,Styphnolobium japonicum,,38.13672644,13.3428186,8.97,0.45,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,305.9,808.35
AN031AN,ALB_1332,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16902,Styphnolobium japonicum,,38.13710053,13.34374863,6.31,0.26,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,118.35,312.74
AN032AN,ALB_1333,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16904,Styphnolobium japonicum,,38.13683276,13.34307647,9.59,0.48,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,204.11,539.37
AN033AN,ALB_1334,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16907,Styphnolobium japonicum,,38.1371299,13.34381928,7.02,0.3,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,102,269.55
AN034AN,ALB_1335,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16909,Styphnolobium japonicum,,38.13707588,13.34367873,7.37,0.34,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,178.45,471.55
AN035AN,ALB_1336,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16910,Melia azedarach,,38.1368242,13.34332007,4.12,0.06,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,9.02,23.82
AN036AN,ALB_1337,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16394,Styphnolobium japonicum,,38.13757839,13.34492674,7.8,0.11,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,25.56,67.55
AN037AN,ALB_1338,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16305,Styphnolobium japonicum,,38.1376006,13.34498347,10.84,0.32,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,111.51,294.65
AN038AN,ALB_1339,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16284,Koelreuteria paniculata,,38.13760591,13.34534544,8.03,0.32,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,77.08,203.68
AN039AN,ALB_1340,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16266,Styphnolobium japonicum,,38.13762481,13.34504386,11.8,0.36,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,130.1,343.8
AN040AN,ALB_1341,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16343,Cercis siliquastrum,,38.13764507,13.34536311,3.09,0.06,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,11.32,29.91
AN041AN,ALB_1342,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16259,Styphnolobium japonicum,,38.13764708,13.3450994,11.27,0.46,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,220.8,583.47
AN042AN,ALB_1343,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16320,Styphnolobium japonicum,,38.13766966,13.34542434,8.88,0.21,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,59.83,158.1
AN043AN,ALB_1344,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16290,Styphnolobium japonicum,,38.13769506,13.34548628,9.05,0.33,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,134.2,354.63
AN044AN,ALB_1345,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16312,Robinia pseudoacacia,,38.13772171,13.3455499,8.97,0.16,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,27.35,72.27
AN045AN,ALB_1346,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16342,Cercis siliquastrum,,38.13773064,13.3453096,3.72,0.08,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,15.2,40.15
AN046AN,ALB_1347,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16282,Robinia pseudoacacia,,38.13774323,13.34560149,9.79,0.21,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,53.12,140.36
AN047AN,ALB_1348,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16363,Styphnolobium japonicum,,38.1377562,13.34537079,9.09,0.35,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,126.45,334.16
AN048AN,ALB_1349,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16278,Styphnolobium japonicum,,38.13776473,13.34566003,8.96,0.16,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,42.18,111.46
AN049AN,ALB_1350,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16272,Styphnolobium japonicum,,38.13778725,13.34571679,7.69,0.23,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,67.36,178.01
AN050AN,ALB_1351,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16371,Styphnolobium japonicum,,38.13778398,13.34544113,10.6,0.41,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,119.34,315.36
AN051AN,ALB_1352,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16308,Styphnolobium japonicum,,38.13781095,13.34577397,9.36,0.25,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,77.96,206
AN052AN,ALB_1353,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16265,Styphnolobium japonicum,,38.13781436,13.34551343,10.47,0.25,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,79.54,210.18
AN053AN,ALB_1354,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16338,Styphnolobium japonicum,,38.13783187,13.34582807,9.51,0.34,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,122.45,323.58
AN054AN,ALB_1355,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16293,Robinia pseudoacacia,,38.13784391,13.34559089,8.34,0.19,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,46.82,123.71
AN055AN,ALB_1356,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16466,Styphnolobium japonicum,,38.13717415,13.34419579,8.55,0.37,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,230.83,609.97
AN056AN,ALB_1357,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16472,Styphnolobium japonicum,,38.13720033,13.3442584,6.79,0.32,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,157.86,417.15
AN057AN,ALB_1358,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16469,Styphnolobium japonicum,,38.13738479,13.34471877,8.39,0.28,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,91.6,242.05
AN058AN,ALB_1359,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16268,Styphnolobium japonicum,,38.13741613,13.34479048,9.86,0.3,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,100.52,265.62
AN059AN,ALB_1360,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16470,Styphnolobium japonicum,,38.13744209,13.34459246,8.84,0.36,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,155.14,409.95
AN060AN,ALB_1361,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16288,Styphnolobium japonicum,,38.13750128,13.34473459,9.38,0.21,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,61.82,163.37
AN061AN,ALB_1362,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16298,Styphnolobium japonicum,,38.13751273,13.34503364,8.14,0.11,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,24.8,65.52
AN062AN,ALB_1363,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16358,Yucca gigantea,,38.13751917,13.34516013,9.31,-,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,-,-
AN063AN,ALB_1364,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16402,Chamaerops humilis,,38.13751746,13.34517937,3.05,0.27,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,7.92,20.91
AN064AN,ALB_1365,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16317,Styphnolobium japonicum,,38.13752702,13.34479978,7.8,0.1,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,21.57,56.99
AN065AN,ALB_1366,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16254,Styphnolobium japonicum,,38.13753846,13.34509682,9.39,0.24,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,84.42,223.07
AN066AN,ALB_1367,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16334,Styphnolobium japonicum,,38.13755627,13.34487639,11.27,0.24,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,71.57,189.12
AN067AN,ALB_1368,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16485,Styphnolobium japonicum,,38.1374731,13.34466855,10.96,0.31,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,108.9,287.77
AN068AN,ALB_1369,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16489,Styphnolobium japonicum,,38.13722314,13.34431803,4.8,0.14,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,52.15,137.81
AN069AN,ALB_1370,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16347,Styphnolobium japonicum,,38.13789473,13.34571491,6.92,0.1,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,20.27,53.55
AN070AN,ALB_1371,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16314,Styphnolobium japonicum,,38.13790397,13.34600682,9.08,0.35,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,125.14,330.68
AN071AN,ALB_1372,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16339,Styphnolobium japonicum,,38.13791957,13.34577484,7.76,0.14,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,34.23,90.43
AN072AN,ALB_1373,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16385,Styphnolobium japonicum,,38.13793363,13.34607713,10.48,0.25,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,78,206.1
AN073AN,ALB_1374,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16319,Robinia pseudoacacia,,38.13795694,13.34613525,5.79,0.09,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,15.6,41.21
AN074AN,ALB_1375,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16301,Styphnolobium japonicum,,38.13797913,13.34619013,8.95,0.21,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,59.66,157.66
AN075AN,ALB_1376,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16345,Styphnolobium japonicum,,38.13798837,13.3459447,9.33,0.33,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,88.49,233.84
AN076AN,ALB_1377,Via Giusti Giuseppe,21540,563,17/11/2025,Greehill,16329,Styphnolobium japonicum,,38.13800859,13.34600003,11.18,0.31,,,,,,,,,,,,,,,,,,,,,,Villa Sperlinga,Libertà,VIII,80.86,213.66
